census_block_group,population,elderly_percentage,income,affected_one_ring,Yi_avg_loss_ratio,relief_m,area_km2,road_density_km_per_km2,population_density,centroid_lon,centroid_lat,centroid_x_m,centroid_y_m,zero_vehicle_rate
060375743006,1199.0,22.9358,123906,0,0.5,1.984862328,0.348271763,19.20785115,3442.713784,-118.1125129,33.79075544,174825.5626,-467633.8364,0.0291005291005291
060375744001,815.0,15.4601,128706,0,0.366666667,9.987161875,0.789931616,7.354333261,1031.734878,-118.096513,33.80697312,176271.2245,-465806.0765,0.0
060375744002,868.0,17.1659,176528,0,0.222222222,10.60984504,0.957981756,6.117047888,906.0715351,-118.0962977,33.79960278,176307.5725,-466622.8654,0.0
060375744004,1394.0,13.3429,179013,0,0.0,11.8077538,0.5827866,21.54546536,2391.956165,-118.1079451,33.79968934,175228.8223,-466634.8611,0.0
060375744005,523.0,18.5468,158906,0,0.0,5.180241346,0.499238155,14.2953659,1047.596213,-118.1112355,33.80686015,174908.2814,-465845.8692,0.0
060375744006,924.0,14.9351,135500,0,-0.458333333,2.267138958,0.265074981,21.49801969,3485.80616,-118.1051676,33.80824343,175467.0637,-465681.2838,0.0
060375745001,1916.0,13.309,153466,0,-0.5,10.57467914,0.61661826,18.22265759,3107.270939,-118.0952754,33.79225307,176418.6072,-467435.8569,0.0836501901140684
060375745002,1569.0,36.3289,121389,0,0.333333333,12.32240543,0.977238319,16.65756332,1605.544901,-118.0991139,33.78104964,176088.0317,-468685.1535,0.0
060375745003,1426.0,12.5526,187788,0,0.5,4.341231912,0.521677911,15.40179057,2733.487405,-118.1043307,33.78548462,175595.0132,-468203.1095,0.0359550561797752
060375745004,1671.0,22.6212,77314,0,-0.375,9.805135012,0.607824183,23.49834619,2749.150241,-118.1035719,33.79209602,175650.6267,-467468.6744,0.0324149108589951
060375746021,1284.0,25.8567,132813,0,0.666666667,22.29557762,0.590497968,16.2847339,2174.435933,-118.1075536,33.77789457,175313.3091,-469050.6035,0.0291095890410958
060375748001,683.0,26.0615,100167,0,0.0,16.21479082,0.489890077,16.74546487,1394.190312,-118.1255658,33.78430328,173630.8612,-468373.1979,0.0
060375748002,1503.0,13.839,64284,0,0.833333333,11.79197216,0.333668453,24.80386335,4504.471388,-118.126604,33.77990603,173544.3398,-468862.6368,0.1111111111111111
060375748003,858.0,19.8135,64440,0,0.0,15.00565863,0.284513536,17.53316889,3015.673741,-118.1318266,33.78630375,173046.6183,-468162.846,0.0382513661202185
060375749011,872.0,7.7982,148592,0,1.0,1.591408253,0.283638749,18.23237487,3074.333116,-118.1188073,33.79268939,174238.374,-467430.9984,0.0753623188405797
060375749012,1019.0,6.6732,121786,0,0.007936508,3.244991541,0.401278182,15.1786264,2539.385509,-118.1227598,33.79144164,173875.0778,-467576.5975,0.0884718498659517
060375749014,933.0,17.4705,80313,0,-0.25,1.888264656,0.355727263,18.73726523,2622.795879,-118.1306671,33.79370375,173137.825,-467340.2587,0.0
060375749021,797.0,12.5471,139352,0,-0.666666667,7.020907879,0.274170413,24.21669354,2906.951157,-118.1398208,33.79395514,172289.5745,-467329.061,0.0
060375749022,2005.0,3.2918,63375,0,0.345833333,4.902357817,0.283363836,15.66512833,7075.70885,-118.136928,33.79189392,172561.9651,-467552.3368,0.0775988286969253
060375749023,2669.0,5.1705,77944,0,-2.732142857,11.66114664,0.245784271,16.53648618,10859.11637,-118.1366338,33.78776803,172598.1989,-468009.2573,0.0339506172839506
060375750011,1417.0,8.6803,118942,0,-0.15,8.424521446,0.365748529,25.71039047,3874.246614,-118.1447297,33.7971615,171828.0155,-466982.4636,0.0625978090766823
060375750012,2691.0,6.9491,91426,0,0.333333333,60.61119747,0.609320892,20.90890766,4416.392145,-118.1490401,33.79335494,171437.0926,-467412.3206,0.0595854922279792
060375750021,2145.0,16.1305,97083,0,-0.308333333,36.66716337,0.454495128,18.8735632,4719.52254,-118.1447238,33.78766249,171849.1727,-468035.6558,0.0660146699266503
060375750022,1382.0,18.4515,57098,0,0.666666667,15.4851141,0.26330114,27.16064713,5248.742951,-118.1444698,33.78462307,171879.2898,-468372.1877,0.062330623306233
060375750023,924.0,25.7576,75893,0,-0.208333333,11.67578125,0.247219837,25.35392409,3737.564147,-118.140093,33.78356343,172286.9763,-468481.7306,0.019753086419753
060375751011,2366.0,3.508,39938,0,0.711904762,2.358876705,0.177698742,21.55958451,13314.6694,-118.1656126,33.78825837,169913.2655,-468007.2365,0.1104513064133016
060375751012,1749.0,10.8062,77654,0,1.0,20.65963173,0.242771465,22.53767597,7204.306323,-118.1600446,33.78802593,170429.4471,-468023.0145,0.1185983827493261
060375751021,2121.0,2.876,48125,0,-0.166666667,4.255701065,0.162386345,22.44326519,13061.44307,-118.1632842,33.78531962,170135.222,-468328.894,0.1186943620178041
060375751022,2126.0,10.5833,56563,0,-0.833333333,6.493778229,0.243569537,20.77127487,8728.513545,-118.1614625,33.78380759,170307.2004,-468493.2693,0.2508250825082508
060375751031,2012.0,8.002,53992,0,-1.75,16.38575935,0.129165561,19.56818696,15576.90753,-118.1548958,33.78797829,170906.4096,-468019.0284,0.0766509433962264
060375751032,1492.0,8.0429,50882,0,0.566666667,12.42612267,0.263278074,18.05931854,5667.011989,-118.153404,33.78456176,171051.9498,-468395.1433,0.126865671641791
060375752011,1286.0,13.1415,47019,0,0.125,3.004452229,0.161851593,24.35841058,7945.550488,-118.1741559,33.78804131,169122.4895,-468046.5785,0.2837370242214533
060375752012,2009.0,9.6565,63250,0,0.416666667,3.177089691,0.170189896,23.56216919,11804.46102,-118.1785954,33.78791826,168711.5856,-468068.1315,0.1196754563894523
060375752013,1528.0,14.3325,42452,0,0.05,3.529931068,0.234553332,20.34448473,6514.509889,-118.1773094,33.78437668,168838.2335,-468458.515,0.0825515947467167
060375752021,1308.0,8.792,55938,0,0.611111111,2.242623329,0.161838521,22.99622701,8082.130203,-118.1698077,33.78803839,169525.2064,-468039.1371,0.1848428835489833
060375752022,1858.0,10.3875,51250,0,0.333333333,2.901310444,0.12111163,20.73260352,15341.21871,-118.172525,33.7844208,169281.2761,-468445.0921,0.2231182795698924
060375752023,593.0,24.1147,63750,0,-0.125,2.25807476,0.121144372,20.72755078,4894.98596,-118.1692682,33.78441231,169582.9321,-468440.2127,0.1834532374100719
060375753001,729.0,23.1824,45617,0,-0.083333333,3.354065895,0.273269475,14.65054462,2667.696418,-118.182648,33.78668453,168338.8686,-468212.1255,0.3658536585365853
060375753002,1082.0,10.7209,45563,0,0.325,2.538352966,0.177190421,21.49081975,6106.42492,-118.186391,33.78396223,167997.975,-468520.5995,0.2689938398357289
060375753003,2377.0,4.7118,52454,0,-1.4,2.871700287,0.197604852,22.91950444,12029.05683,-118.1870916,33.78762104,167925.3266,-468116.1702,0.1719038817005545
060375754011,544.0,8.2721,41250,0,-0.773214286,11.90077364,0.640658617,18.04268138,849.1261729,-118.2011753,33.78596921,166624.4213,-468324.1654,0.2871287128712871
060375754012,1817.0,6.7144,34480,0,0.666666667,5.65074873,0.088264995,27.87844161,20585.73726,-118.1972153,33.7873493,166988.2841,-468164.1797,0.2524850894632207
060375754013,2076.0,3.42,46542,0,-0.905555556,9.66359067,0.160999692,20.60434322,12894.43462,-118.1950348,33.7868922,167191.1941,-468211.0184,0.2580645161290322
060375754021,2941.0,3.5022,54511,0,0.586309524,8.573827267,0.202218391,25.44326769,14543.68211,-118.1915418,33.78759111,167513.2322,-468127.3604,0.268041237113402
060375754022,816.0,10.5392,67432,0,0.229166667,3.782502174,0.121589695,27.93214325,6711.09506,-118.1915471,33.78395674,167520.4244,-468530.3318,0.0
060375758011,1797.0,5.1753,43056,0,-0.333333333,13.58749487,0.38988195,13.85689252,4609.087445,-118.2025954,33.77938421,166506.7426,-469056.772,0.0623916811091854
060375758012,602.0,4.8173,64500,0,0.5,5.320777416,0.046335446,36.03511114,12992.21322,-118.19998,33.77715437,166753.689,-469299.408,0.2781456953642384
060375758021,1910.0,6.3351,45333,0,-0.791666667,7.533762932,0.160136481,28.49512246,11927.32588,-118.1972085,33.78077976,167002.7623,-468892.5665,0.1519138755980861
060375758022,2626.0,10.2818,51442,0,-1.125,2.822982788,0.160802224,36.3285865,16330.61989,-118.1972056,33.77715182,167010.6869,-469294.8072,0.21007371007371
060375758031,1417.0,28.9344,31563,0,0.5,1.369512558,0.09967768,30.06473048,14215.82036,-118.1937168,33.78078187,167326.1737,-468886.1768,0.1897533206831119
060375758032,1268.0,31.8612,24145,0,-0.666666667,1.493967056,0.099910455,37.53473356,12691.36449,-118.1937128,33.77715451,167334.2072,-469288.3502,0.3140495867768595
060375759011,1013.0,11.9447,61944,0,-0.5,6.181162834,0.066179985,39.09711138,15306.7427,-118.199153,33.77357138,166837.8386,-469695.2132,0.3066037735849056
060375759012,1048.0,0.0,53984,0,0.75,3.921364307,0.078361626,39.24339682,13373.89293,-118.1993107,33.77076427,166829.1459,-470006.7251,0.4917431192660551
060375759014,1118.0,5.0089,53984,0,1.0,13.4152531,0.281927213,19.21944002,3965.562555,-118.2033173,33.77317074,166452.9328,-469746.9536,0.2112299465240641
060375759021,1888.0,5.7203,63750,0,0.607638889,2.317913055,0.165995867,34.78708977,11373.77714,-118.1937154,33.77231659,167344.1939,-469824.7533,0.160454832596336
060375759022,1877.0,11.561,56063,0,0.333333333,2.437602043,0.090051459,37.96833782,20843.63791,-118.1965406,33.77076591,167085.7517,-470001.6654,0.3373083475298126
060375759023,1521.0,3.0901,70724,0,-0.25,2.291963577,0.094469719,40.19913819,16100.39719,-118.1965354,33.77379142,167079.8484,-469666.2079,0.2046070460704607
060375760011,1395.0,16.7025,116739,0,-0.107142857,12.68797988,1.279574901,3.934786262,1090.205817,-118.187841,33.76034653,167913.7312,-471141.5193,0.0344827586206896
060375760012,1492.0,3.3512,104028,0,0.002606677,11.71864408,1.599065065,9.794908401,933.0452107,-118.1983931,33.76333297,166929.8,-470829.041,0.2411483253588516
060375760013,2612.0,5.3216,96691,0,-0.75,4.421850204,0.267719134,30.72035937,9756.493543,-118.1871145,33.76798239,167964.8505,-470293.6274,0.1708291708291708
060375762001,721.0,0.0,33510,0,0.5,1.200417519,0.136748899,34.13198666,5272.437312,-118.1828787,33.77379614,168344.8909,-469641.5256,0.112781954887218
060375762002,1326.0,16.5158,32392,0,-0.058333333,1.16240406,0.103179828,37.53062083,12851.34918,-118.1833281,33.77080933,168309.6152,-469973.4814,0.2863309352517985
060375762003,1144.0,14.5105,45729,0,-1.014583333,1.43947506,0.068318921,39.061554,16744.99514,-118.1861813,33.77080894,168045.3052,-469978.5861,0.4174311926605504
060375762004,622.0,2.7331,53486,0,0.875,1.000741005,0.063286574,39.16633441,9828.308909,-118.186018,33.77379201,168054.1019,-469647.5537,0.0531914893617021
060375762005,1464.0,1.9126,94028,0,-0.034564394,2.621430397,0.3251335,24.09260652,4502.765788,-118.1897554,33.77234576,167710.9622,-469814.5224,0.0824544582933844
060375763011,1694.0,15.6434,39821,0,-1.791666667,1.319741249,0.140242858,28.70490216,12079.04646,-118.1907677,33.78034929,167600.2519,-468928.9296,0.086342229199372
060375763012,960.0,6.25,95500,0,-0.25,1.851890564,0.123275689,32.69749214,7787.423538,-118.1903415,33.77681631,167647.208,-469319.8924,0.1204819277108433
060375763013,1504.0,8.1117,39474,0,0.5,1.380743027,0.122706856,34.49841811,12256.85386,-118.1866643,33.77715189,167987.1056,-469276.1761,0.195230998509687
060375763014,567.0,12.8748,58472,0,0.555555556,1.910651207,0.162309269,25.27362096,3493.331,-118.1871936,33.78078336,167930.3798,-468874.4779,0.2369942196531791
060375763021,575.0,5.913,83611,0,0.583333333,1.268476486,0.087618495,40.35034607,6562.541422,-118.1818548,33.77715432,168432.5986,-469267.3741,0.2457627118644068
060375763022,1407.0,7.4627,41685,0,1.0,1.111001968,0.073839047,39.18559492,19054.9589,-118.1840244,33.7771515,168231.6363,-469271.5384,0.1517857142857142
060375763023,1296.0,16.358,62639,0,0.069444444,1.736944199,0.162247429,31.66298214,7987.79993,-118.1828507,33.78078177,168332.643,-468866.9527,0.4452975047984644
060375764011,959.0,6.2565,33875,0,0.544444444,2.042216301,0.162464063,20.09997605,5902.843879,-118.1785052,33.78078541,168735.1341,-468858.8244,0.2736077481840194
060375764012,3379.0,5.9485,56745,0,-0.2125,1.546024323,0.161555671,21.93011871,20915.39077,-118.1785065,33.7771524,168742.7537,-469261.6322,0.1297169811320754
060375764021,1839.0,8.4285,54256,0,0.666666667,2.320402145,0.132160923,25.68755245,13914.85436,-118.174472,33.780996,169108.2588,-468828.2889,0.0781527531083481
060375764022,2433.0,6.9051,54965,0,-0.055555556,3.002259254,0.192287206,20.07330457,12652.94793,-118.1739486,33.7775869,169164.0163,-469205.3359,0.1970624235006119
060375764031,2883.0,2.2546,61520,0,-1.5,2.218976021,0.16225726,19.99974827,17768.08009,-118.1698124,33.78078912,169540.2885,-468842.905,0.0414201183431952
060375764032,2373.0,5.394,68250,0,1.0,3.282643318,0.162283632,19.85558341,14622.54675,-118.169818,33.77715695,169547.5461,-469245.6272,0.044709388971684
060375765011,1848.0,4.4913,39514,0,0.102777778,1.434798241,0.16841114,22.04185702,10973.14586,-118.1785936,33.77348202,168742.5062,-469668.7362,0.1502732240437158
060375765012,1057.0,24.4087,34018,0,-0.5,1.875185013,0.122961771,26.12843511,8596.167675,-118.1789182,33.77053668,168718.7121,-469995.8724,0.0516499282639885
060375765021,3435.0,7.6274,92823,0,0.055555556,3.041482925,0.162106197,16.76195166,21189.81293,-118.1741611,33.77352469,169153.0069,-469656.1061,0.0673148840688107
060375765022,819.0,3.1746,82604,0,0.5,2.273874283,0.084696665,23.07625004,9669.802172,-118.1740759,33.77075929,169166.8069,-469962.562,0.0267857142857142
060375765031,2171.0,14.0488,56367,0,0.5,2.673804283,0.16220084,19.93930002,13384.6409,-118.1698159,33.77352516,169555.5078,-469648.2928,0.1235119047619047
060375765032,1756.0,2.7904,73670,0,-1.037037037,1.388401985,0.149581903,22.87594439,11739.38799,-118.1696591,33.76998986,169577.6022,-470039.9807,0.0683661645422943
060375766011,1171.0,29.035,114132,0,0.75,14.45293769,0.234990304,8.344162485,4983.184323,-118.1799785,33.76430719,168633.7433,-470688.4386,0.0402219140083217
060375766012,976.0,7.0697,50530,0,-1.166666667,1.971575737,0.128022141,22.05011318,7623.681289,-118.1770305,33.76736677,168900.3398,-470343.9677,0.1291355389541088
060375766013,1814.0,6.2845,57604,0,0.0,1.697600365,0.128552385,23.31502708,14110.97895,-118.1806167,33.76780145,168567.1845,-470302.1568,0.1475796930342384
060375766021,1641.0,19.8659,165044,0,1.0,19.38468939,2.072911999,1.29204994,791.6399736,-118.1745848,33.75765455,169147.6401,-471416.4194,0.0
060375766022,1326.0,17.6471,61824,0,1.0,2.185984612,0.082282523,21.93255589,16115.20826,-118.1717875,33.76605136,169388.8581,-470480.4567,0.1048951048951049
060375766023,1137.0,4.9252,94653,0,0.025,3.022644997,0.115335514,24.75520538,9858.195114,-118.1684006,33.76691118,169700.7861,-470379.0692,0.1200657894736842
060375766024,725.0,5.1034,40996,0,0.0,1.991295815,0.086770409,25.79254636,8355.38299,-118.173827,33.76723513,169197.3845,-470352.8514,0.0224358974358974
060375767001,1415.0,22.1908,121131,0,0.333333333,3.045663834,0.250451857,21.42139134,5649.788416,-118.1570269,33.76520178,170758.1315,-470548.1731,0.1183879093198992
060375767002,761.0,20.7622,77147,0,1.0,18.6390515,2.028847087,1.763316525,375.0898749,-118.1633128,33.75405362,170199.7389,-471795.4844,0.0083333333333333
060375767003,1792.0,18.4152,100245,0,-0.222222222,1.637085915,0.216749593,23.49228101,8267.604915,-118.162122,33.76651035,170283.2912,-470412.253,0.0
060375768011,874.0,4.2334,34536,0,-3.7e-17,2.24066925,0.165607894,17.77730248,5277.526191,-118.1633399,33.77351881,170155.4092,-469637.3945,0.1483870967741935
060375768012,1218.0,16.2562,74384,0,1.0,1.345993996,0.16027782,20.72861231,7599.304738,-118.1627516,33.7698161,170217.869,-470046.8678,0.1860902255639097
060375768013,1642.0,14.5554,56771,0,-0.677777778,2.885192871,0.188305817,21.29603046,8719.858061,-118.1664097,33.77137456,169875.647,-469880.6385,0.2651331719128329
060375768021,2599.0,11.7738,81875,0,-1.0,3.800952911,0.244136667,19.00259894,10645.6766,-118.1578585,33.77352093,170663.1613,-469627.307,0.0040609137055837
060375768022,1814.0,16.7585,69049,0,0.833333333,1.969629288,0.223663926,20.84571763,8110.382535,-118.1575843,33.76989147,170696.3811,-470029.2205,0.0766590389016018
060375769011,2160.0,6.7593,54500,0,0.527777778,2.264463425,0.121068581,19.91716251,17841.1276,-118.1660146,33.7807861,169892.0566,-468836.4409,0.1001494768310911
060375769012,1520.0,5.6579,53438,0,-0.466666667,3.227519035,0.202034792,20.36096112,7523.456638,-118.164934,33.77715593,169999.9386,-469236.9952,0.0786516853932584
060375769013,1456.0,1.6484,48194,0,-1.25,2.658372879,0.121792299,21.4951042,11954.77886,-118.1627565,33.78078645,170193.8335,-468830.559,0.1488888888888888
060375769031,2157.0,7.7422,56793,0,0.267857143,4.334734917,0.202062704,18.4121663,10674.90418,-118.1551224,33.78077745,170900.9548,-468817.8237,0.0663716814159292
060375769032,1334.0,5.6222,66023,0,0.75,3.548836708,0.122641286,20.59772712,10877.25062,-118.1594762,33.78078083,170497.6845,-468825.2882,0.065081351689612
060375769041,1566.0,11.8774,68598,0,0.333333333,4.753986359,0.202083028,19.51151062,7749.290053,-118.1595159,33.7771515,170501.8177,-469227.7566,0.0809102402022756
060375769042,1404.0,9.6866,46202,0,0.416666667,4.15418148,0.164004349,20.36335303,8560.748601,-118.1546098,33.77715097,170956.2634,-469218.9801,0.0956937799043062
060375770001,2076.0,5.8285,92344,0,0.208333333,9.594463825,0.203013373,25.85780108,10225.92732,-118.1469651,33.781685,171654.5479,-468702.464,0.107027027027027
060375770002,2329.0,14.7703,82879,0,-0.1875,11.65505648,0.202566597,23.40315476,11497.45335,-118.1469802,33.77986871,171657.0892,-468903.8692,0.0452586206896551
060375770003,908.0,5.7269,81123,0,-0.875,14.77360344,0.202239701,21.74069389,4489.721817,-118.1469801,33.77805547,171661.0203,-469104.91,0.0
060375770004,1077.0,5.6639,77431,0,0.1,14.49846506,0.301873318,17.33160382,3567.721737,-118.1447475,33.77644438,171871.3168,-469279.4908,0.0
060375770005,759.0,24.2424,83630,0,0.875,21.35276461,0.93900851,10.72605997,808.2993835,-118.1336871,33.77870062,172890.9006,-469009.2253,0.0
060375771001,1474.0,17.8426,103319,0,0.5,16.07972288,0.242412827,19.98393893,6080.536326,-118.1448005,33.7735152,171872.7698,-469604.3538,0.0672645739910313
060375771002,937.0,15.4749,126082,0,0.055555556,3.692445755,0.243592111,19.33644744,3846.594192,-118.1448053,33.76988957,171880.1873,-470006.3443,0.0
060375771003,1230.0,20.3252,87447,0,0.166666667,3.798574448,0.243139457,20.6937271,5058.825153,-118.1480623,33.76716517,171584.3723,-470314.3032,0.0555555555555555
060375771004,1718.0,6.9267,68542,0,-0.104166667,3.518894196,0.243296275,19.03039784,7061.349364,-118.1513244,33.76988848,171276.2889,-470018.2627,0.060782681099084
060375771005,2011.0,2.6852,89192,0,-0.05,3.239814758,0.242958252,19.05047284,8277.1422,-118.1513285,33.7735172,171268.0562,-469615.9449,0.0
060375772001,1528.0,15.8377,103250,0,0.0,11.48592186,0.259663168,21.11270023,5884.546552,-118.1447912,33.76431431,171893.5873,-470624.4569,0.0778508771929824
060375772002,1261.0,15.7018,102226,0,0.28125,17.21570975,2.855240054,2.010342145,441.6441267,-118.1535658,33.749882,171111.8564,-472240.4473,0.0
060375772003,1269.0,7.6438,133810,0,1.0,4.919500351,0.175124351,23.84533046,7246.279531,-118.1523665,33.7622642,171196.2224,-470865.4626,0.0281065088757396
060375772004,1712.0,8.0607,114314,0,0.722222222,3.806970596,0.205656566,21.26139695,8324.557923,-118.1511715,33.76472712,171301.6094,-470590.2363,0.0935513169845594
060375773001,1059.0,3.0217,64139,0,-0.75,5.515904963,2.580336899,1.489384639,410.4115243,-118.1421233,33.74769776,172176.8551,-472461.8977,0.0551053484602917
060375773003,675.0,14.0741,127778,0,-0.392857143,5.72571826,0.095990363,27.34140806,7031.955916,-118.1434872,33.75917021,172025.5677,-471192.4234,0.0219378427787934
060375773004,1235.0,16.5182,108220,0,-1.125,2.004090667,0.172358456,28.63923113,7165.299734,-118.1371204,33.75960649,172614.488,-471132.4814,0.0659670164917541
060375773005,1155.0,20.9524,94156,0,0.5,1.14915061,0.147199423,28.27105898,7846.498133,-118.1329753,33.75756079,173002.9987,-471351.733,0.0235690235690235
060375773006,615.0,7.4797,72013,0,1.0,0.933097243,0.074643583,29.93533676,8239.154381,-118.1341227,33.75524214,172901.7432,-471610.8952,0.0
060375774001,564.0,30.6738,115875,0,0.5,17.14805436,0.183601183,22.60414581,3071.875627,-118.1376026,33.76517903,172557.679,-470515.5263,0.0
060375774002,519.0,11.5607,188798,0,-0.28125,15.35395527,0.160644365,32.73004272,3230.738899,-118.137642,33.76310433,172558.5502,-470745.6221,0.0714285714285714
060375774003,957.0,13.6886,99583,0,-0.666666667,1.922361851,0.149935987,25.23433104,6382.723854,-118.133767,33.76206354,172919.813,-470853.9554,0.0288288288288288
060375774004,840.0,11.7857,84375,0,1.0,2.089139938,0.151182153,28.54384322,5556.211382,-118.1307415,33.76077146,173202.9417,-470991.6866,0.0326678765880217
060375775013,736.0,37.3641,119844,0,0.2,2.818175405,0.271769371,30.44007409,2708.178621,-118.125735,33.75552143,173678.2774,-471564.5993,0.0248868778280542
060375775041,706.0,23.796,82063,0,1.0,5.939371586,3.9117075,1.441460154,180.4838424,-118.1281523,33.74174311,173484.4789,-473096.6124,0.0144927536231884
060375775042,575.0,31.6522,92375,0,1.0,2.464580148,0.112272473,33.8379329,5121.469085,-118.1228708,33.74917629,173957.5912,-472262.8297,0.0261627906976744
060375776021,1606.0,25.7161,113565,0,-0.133333333,21.69054222,0.587033551,21.32726512,2735.789117,-118.1153619,33.77199802,174603.0617,-469718.7753,0.0
060375776022,1603.0,33.3749,105577,0,0.75,18.27042159,0.802220739,17.60242613,1998.20314,-118.1091701,33.76930303,175182.5874,-470006.1505,0.0292397660818713
060375776041,1578.0,30.9886,101204,0,0.288888889,14.70380783,1.541890713,6.866582177,1023.418837,-118.109147,33.75481662,175216.7634,-471612.2197,0.0062034739454094
060375990001,597.0,0.1675,70351,0,0.595238095,125.747348,0.317555342,18.19543762,1879.987266,-118.3219097,33.34190648,156313.3873,-517752.8696,0.5050505050505051
060375990002,753.0,31.4741,98949,0,0.25,177.6031677,1.245646385,6.987160237,604.5054271,-118.326479,33.3483592,155875.1884,-517045.3128,0.3450134770889488
060375990004,996.0,16.9679,98261,0,0.25,276.639833,1.365846266,9.308551356,729.2182327,-118.3345712,33.34201739,155133.8828,-517761.375,0.1675675675675675
060376001001,2998.0,10.5737,45187,0,-0.5,8.680850983,0.323550477,21.97075675,9265.942132,-118.2958835,33.95767832,157510.3369,-449445.679,0.2069672131147541
060376002011,2414.0,4.8467,48958,0,0.571428571,12.85500336,0.23133546,22.78422934,10435.06259,-118.297632,33.95003728,157363.9554,-450295.9646,0.0770712909441233
060376002012,1372.0,5.4665,80203,0,0.5,15.87694168,0.207631195,35.52563912,6607.870281,-118.2969903,33.94773875,157427.847,-450549.8013,0.1739130434782608
060376002013,1576.0,5.8376,56579,0,-0.166666667,16.27391434,0.146737777,29.31951039,10740.24721,-118.2970932,33.9461645,157421.468,-450724.5534,0.4610778443113772
060376002021,1644.0,4.5012,38452,0,-0.833333333,8.897293091,0.255821574,23.78086345,6426.354017,-118.2939067,33.94275696,157722.8095,-451097.1451,0.1144781144781144
060376002022,3733.0,15.4032,28750,0,0.0,20.08230972,0.363803548,17.79722803,10261.03241,-118.3019378,33.94149123,156982.9522,-451250.8412,0.2536023054755043
060376002023,2248.0,14.5463,49050,0,1.0,17.39765167,0.20952776,18.99611658,10728.88864,-118.3006808,33.94434772,157093.4686,-450931.9812,0.401883830455259
060376003021,1053.0,22.6021,77850,0,-0.333333333,11.84489822,0.410884611,17.58802687,2562.763298,-118.3024774,33.93546933,156945.0313,-451919.5449,0.0543933054393305
060376003022,1010.0,11.3861,74306,0,0.777777778,9.952739716,0.195882203,25.91370829,5156.160103,-118.3068624,33.93307724,156544.3989,-452192.0686,0.0
060376003023,1280.0,9.6875,88173,0,1.0,12.33940125,0.212675316,19.90044612,6018.563994,-118.3068398,33.93765214,156537.4284,-451684.6896,0.0
060376003031,1262.0,6.2599,56097,0,0.6,8.366600037,0.137413732,31.14362187,9183.943885,-118.2984743,33.93275013,157320.5106,-452214.4599,0.0794117647058823
060376003032,1297.0,7.4788,31382,0,1.0,9.36605072,0.114034376,20.10561589,11373.76328,-118.298242,33.93867176,157330.2025,-451557.3856,0.2582159624413145
060376003041,2040.0,5.049,55230,0,1.0,9.83253479,0.188728324,22.69194675,10809.18837,-118.2938815,33.93516008,157740.3049,-451939.5736,0.1761252446183953
060376003042,1138.0,7.9965,46705,0,0.5,8.493030548,0.123869524,36.37239604,9187.08623,-118.2944055,33.93224244,157697.679,-452264.001,0.1416309012875536
060376003043,896.0,4.3527,52841,0,1.0,9.10017395,0.133160948,27.22437786,6728.699475,-118.2938336,33.9385462,157737.9691,-451563.9854,0.1409691629955947
060376004001,1347.0,11.0616,70616,0,1.0,14.79301453,0.160053773,28.03808087,8415.921581,-118.3155346,33.94365619,155721.8168,-451033.1747,0.4183514774494556
060376004004,1523.0,20.3546,71926,0,1.0,18.61944962,0.395089396,21.98377008,3854.823782,-118.3117527,33.93491551,156088.6703,-451996.2735,0.1915367483296214
060376005011,1336.0,25.5988,78672,0,0.0,24.97430801,0.33278342,25.83149881,4014.623082,-118.3224765,33.93629712,155094.5749,-451860.6568,0.2444029850746268
060376005012,1261.0,26.1697,94375,0,0.541666667,20.58420181,0.324294066,28.88082186,3888.446114,-118.3216254,33.93272127,155180.2759,-452255.8141,0.154054054054054
060376006011,648.0,24.2284,54063,0,0.666666667,26.80049515,0.19242538,25.67291329,3367.539138,-118.3228984,33.94420064,155040.0696,-450984.8647,0.2033898305084746
060376006021,2681.0,9.213,59783,0,0.262089046,27.25291634,0.690273418,15.94823536,3883.968193,-118.3307594,33.94162025,154318.469,-451283.8499,0.1400832177531206
060376007022,1017.0,19.174,101652,0,1.0,12.92942047,0.324994822,20.71171904,3129.280628,-118.3242834,33.94910011,154902.4389,-450443.7857,0.0283687943262411
060376007023,2846.0,10.3654,116458,0,0.17715177,36.1470871,1.780112861,8.513349183,1598.775034,-118.3359045,33.95059278,153825.4022,-450297.1702,0.0294811320754717
060376007031,1755.0,27.5783,93250,0,0.6875,27.7056694,0.52014104,29.13140889,3374.084842,-118.3367608,33.95822744,153731.3996,-449451.8785,0.0263157894736842
060376007041,939.0,24.1747,69205,0,0.666666667,6.970230103,0.469987151,29.31004263,1997.926959,-118.3239442,33.9581683,154916.0169,-449437.5753,0.1403508771929824
060376008011,601.0,22.629,116875,0,1.0,8.731201172,0.232624492,22.48095582,2583.562866,-118.3199107,33.96828215,155268.9073,-448309.3465,0.0657439446366782
060376008012,809.0,21.7553,70208,0,0.5,5.740913391,0.255084551,27.66554569,3171.497444,-118.3199716,33.96287362,155273.908,-448909.2551,0.1584415584415584
060376008013,387.0,16.7959,167978,0,0.166666667,5.152580261,0.213786484,25.08882547,1810.217339,-118.3243268,33.96246153,154872.2352,-448962.0799,0.3395522388059701
060376008023,1090.0,25.4128,44852,0,1.0,22.09883118,0.262958329,23.09385346,4145.14347,-118.3303863,33.96159332,154313.9502,-449068.2453,0.1222030981067125
